Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Land Contour,Lot Config,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Cond,Foundation,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Type,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Sale Type,SalePrice,Ord_lotshape,Ord_utilities,Ord_landslope,Ord_exter_qual,Ord_exter_cond,Ord_bsmt_qual,Ord_kitchen_qual,Ord_fireplacequ,Ord_garage_qual,Ord_bsmt_cond,Ord_garage_cond,Ord_heatingQC,Ord_bsmt_exposure,Ord_bsmtfintype1,Ord_bsmtfintype2,Ord_electrical,Ord_functional,Ord_garage_finish,Ord_paved_drive,house_age,remod_period,garage_age,AllFlrSF,AllPorchSF,AllSF,TotalBath,Cat_neighborhoods_1,Cat_neighborhoods_2,Cat_mszone,Cat_lotconfig,Cat_housestyle,Cat_roofstyle,Cat_exterior1,Cat_exterior2,Cat_masvnrtype,Cat_foundation,Cat_garagetype
1795,528456230,20,FV,75.0,9000.0,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,0.0,0.0,1335.0,1335.0,GasA,Y,1335.0,0.0,0.0,1335.0,0,0,2,0,3,1,6,0,Attchd,2,575.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,6,New,210400,4,4,3,4,3,4,4,0,3,3,3,5,1,1,1,5,8,2,3,1.0,0.0,0.0,1335.0,210.0,2670.0,2.0,0,1,1,0,0,0,1,1,0,1,1
1073,528186030,120,RL,62.0,12677.0,Pave,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,472.0,TA,PConc,1218.0,0.0,300.0,1518.0,GasA,Y,1518.0,0.0,0.0,1518.0,0,0,1,1,1,1,6,1,Attchd,2,588.0,185.0,140.0,0.0,0.0,0.0,0.0,0.0,4,WD ,274000,3,4,3,5,3,5,5,4,3,3,3,5,4,6,1,5,8,2,3,5.0,4.0,5.0,1518.0,140.0,3036.0,1.5,1,0,0,0,0,1,0,0,1,1,1
1576,916384100,60,RL,107.0,12852.0,Pave,HLS,Corner,Timber,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,770.0,0.0,150.0,920.0,GasA,Y,920.0,860.0,0.0,1780.0,1,0,2,1,3,1,6,1,Attchd,2,612.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,1,New,264966,3,4,3,4,3,4,4,4,3,3,3,5,3,6,1,5,8,3,3,1.0,1.0,1.0,1780.0,192.0,2700.0,3.5,0,0,0,0,1,0,1,1,0,1,1
2044,903484080,50,RM,60.0,10320.0,Pave,Lvl,Corner,IDOTRR,Artery,Norm,1Fam,1.5Fin,4,1,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,CBlock,0.0,0.0,771.0,771.0,GasA,Y,866.0,504.0,114.0,1484.0,0,0,2,0,3,1,6,0,Detchd,1,264.0,14.0,211.0,0.0,0.0,84.0,0.0,0.0,9,COD,50000,4,4,3,2,2,3,3,0,3,2,2,2,1,1,1,5,1,1,1,97.0,57.0,97.0,1370.0,295.0,2255.0,2.0,0,0,0,0,0,0,0,0,0,0,0
185,902327040,50,RM,60.0,10800.0,Pave,Lvl,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,PConc,686.0,0.0,0.0,686.0,GasA,Y,966.0,686.0,0.0,1652.0,1,0,2,0,4,1,7,0,Detchd,1,416.0,0.0,0.0,196.0,0.0,0.0,0.0,1200.0,6,WD ,139000,4,4,3,3,4,2,3,0,3,3,3,3,1,2,1,5,8,1,3,95.0,60.0,49.0,1652.0,196.0,2338.0,3.0,0,0,0,0,0,0,0,0,0,1,0
1828,532476080,60,RL,69.05520046484602,19522.0,Pave,Bnk,Inside,Veenker,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,272.0,TA,PConc,727.0,0.0,496.0,1223.0,GasA,Y,1271.0,1232.0,0.0,2503.0,1,0,2,1,3,1,7,1,Attchd,2,564.0,0.0,99.0,0.0,0.0,182.0,0.0,0.0,2,WD ,300000,3,4,3,4,3,4,4,3,3,3,3,4,1,6,1,5,8,2,3,17.0,17.0,17.0,2503.0,281.0,3726.0,3.5,1,0,0,0,1,0,0,0,1,1,1
344,526355080,80,RL,75.0,13860.0,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,SLvl,8,7,Gable,CompShg,Plywood,Wd Sdng,None,0.0,TA,CBlock,1410.0,0.0,542.0,1952.0,GasA,Y,2000.0,704.0,0.0,2704.0,1,0,2,1,4,1,9,3,Attchd,2,538.0,269.0,111.0,0.0,0.0,0.0,0.0,0.0,7,WD ,345000,4,4,3,4,3,4,5,3,3,3,3,4,4,6,1,5,8,3,3,37.0,14.0,37.0,2704.0,111.0,4656.0,3.5,0,1,0,0,0,0,0,0,0,0,1
2152,907275080,20,RL,73.0,11927.0,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,519.0,TA,PConc,408.0,465.0,683.0,1556.0,GasA,Y,1592.0,0.0,0.0,1592.0,0,0,2,0,3,1,7,1,Attchd,2,484.0,120.0,35.0,0.0,0.0,0.0,0.0,0.0,6,WD ,228000,4,4,3,4,3,4,4,3,3,3,3,5,4,4,6,5,8,3,3,13.0,12.0,13.0,1592.0,35.0,3148.0,2.0,0,1,0,0,0,1,0,0,1,1,1
1752,528250010,80,RL,69.05520046484602,11950.0,Pave,Lvl,Corner,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,0.0,0.0,384.0,384.0,GasA,Y,754.0,640.0,0.0,1394.0,0,0,2,1,3,1,7,1,BuiltIn,2,400.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10,WD ,165500,3,4,3,4,3,4,4,3,3,3,3,5,1,1,1,5,8,3,3,4.0,4.0,4.0,1394.0,0.0,1778.0,2.5,0,1,0,0,0,0,1,1,0,1,1
2637,902100130,70,RM,57.0,9906.0,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,4,4,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,0.0,0.0,686.0,686.0,GasA,N,810.0,518.0,0.0,1328.0,0,0,1,0,3,1,8,0,Detchd,1,210.0,0.0,172.0,60.0,0.0,0.0,0.0,0.0,9,WD ,107000,4,4,3,3,3,3,3,0,3,3,3,2,1,1,1,5,8,1,3,81.0,56.0,66.0,1328.0,232.0,2014.0,1.0,0,0,0,0,1,0,0,0,0,0,0
1000,527127140,120,RL,41.0,4923.0,Pave,Lvl,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,PConc,1153.0,0.0,440.0,1593.0,GasA,Y,1593.0,0.0,0.0,1593.0,1,0,1,1,0,1,5,1,Attchd,2,682.0,0.0,120.0,0.0,0.0,224.0,0.0,0.0,8,WD ,286000,4,4,3,4,3,5,5,4,3,3,3,5,3,6,1,5,8,3,3,7.0,6.0,7.0,1593.0,344.0,3186.0,2.5,1,0,0,0,0,0,0,1,0,1,1
727,902477120,30,C (all),60.0,7879.0,Pave,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,495.0,0.0,225.0,720.0,GasA,N,720.0,0.0,0.0,720.0,0,0,1,0,2,1,4,0,NA,0,0.0,0.0,523.0,115.0,0.0,0.0,0.0,0.0,11,WD ,34900,4,4,3,3,3,3,3,0,0,3,0,3,1,3,1,4,8,0,1,89.0,59.0,0.0,720.0,638.0,1440.0,1.0,0,0,0,0,0,0,0,0,0,0,0
2612,535403040,20,RL,66.0,7800.0,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,312.0,600.0,0.0,912.0,GasA,Y,912.0,0.0,0.0,912.0,0,0,1,0,2,1,5,0,Attchd,1,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,WD ,115000,3,4,3,3,3,3,3,0,3,3,3,3,1,3,2,5,8,1,3,42.0,42.0,42.0,912.0,0.0,1824.0,1.0,0,1,0,0,0,0,0,0,0,0,1
2422,528228340,120,RL,69.05520046484602,3196.0,Pave,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,TA,PConc,0.0,0.0,1273.0,1273.0,GasA,Y,1456.0,0.0,0.0,1456.0,0,0,2,0,2,1,7,1,Attchd,2,400.0,143.0,20.0,0.0,0.0,0.0,0.0,0.0,5,WD ,215000,4,4,3,4,3,4,4,3,3,3,3,5,4,1,1,5,8,3,3,3.0,3.0,3.0,1456.0,20.0,2729.0,2.0,0,1,0,0,0,0,1,1,1,1,1
752,903429110,70,RM,68.0,9928.0,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,7,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,BrkTil,0.0,0.0,672.0,672.0,GasA,Y,1272.0,672.0,0.0,1944.0,0,0,2,0,3,1,8,0,Detchd,1,216.0,24.0,28.0,0.0,0.0,0.0,0.0,400.0,6,WD ,179900,4,4,3,3,4,3,3,0,3,3,3,2,1,1,1,5,6,1,1,94.0,15.0,94.0,1944.0,28.0,2616.0,2.0,0,0,0,0,1,0,0,0,0,0,0
15,527182190,120,RL,69.05520046484602,6820.0,Pave,Lvl,Corner,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,PConc,368.0,1120.0,0.0,1488.0,GasA,Y,1502.0,0.0,0.0,1502.0,1,0,1,1,1,1,4,0,Attchd,2,528.0,0.0,54.0,0.0,0.0,140.0,0.0,0.0,6,WD ,212000,3,4,3,4,3,4,4,0,3,3,3,3,3,6,4,5,8,2,3,25.0,25.0,25.0,1502.0,194.0,2990.0,2.5,1,0,0,0,0,0,0,0,0,1,1
2319,527108030,60,RL,50.0,13128.0,Pave,HLS,CulDSac,Gilbert,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,TA,PConc,0.0,0.0,1074.0,1074.0,GasA,Y,1074.0,990.0,0.0,2064.0,0,0,2,1,4,1,7,1,Attchd,2,527.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,1,WD ,250000,3,4,3,4,3,4,4,4,3,3,3,5,1,1,1,5,8,3,3,1.0,1.0,1.0,2064.0,119.0,3138.0,2.5,0,1,0,1,1,0,1,1,1,1,1
2681,903233100,50,RM,52.0,6240.0,Pave,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,BrkTil,0.0,0.0,1042.0,1042.0,GasA,Y,1042.0,534.0,0.0,1576.0,0,0,1,0,3,1,8,1,Detchd,1,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,WD ,149000,4,4,3,3,3,3,3,4,3,3,3,5,1,1,1,5,8,1,3,78.0,56.0,78.0,1576.0,0.0,2618.0,1.0,0,0,0,0,0,0,0,0,0,0,0
1006,527163100,60,RL,69.05520046484602,8000.0,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,PConc,219.0,0.0,554.0,773.0,GasA,Y,773.0,885.0,0.0,1658.0,1,0,2,1,3,1,8,1,Attchd,2,431.0,224.0,84.0,0.0,0.0,0.0,0.0,0.0,6,WD ,188000,4,4,3,3,3,4,3,3,3,3,3,4,1,6,1,5,8,3,3,13.0,12.0,13.0,1658.0,84.0,2431.0,3.5,0,1,0,0,1,0,0,0,0,1,1
2596,535375040,30,RL,60.0,10410.0,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,3,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,0.0,0.0,713.0,713.0,GasA,Y,713.0,0.0,0.0,713.0,0,0,1,0,2,1,5,0,Detchd,1,371.0,0.0,75.0,161.0,0.0,0.0,0.0,0.0,10,WD ,99800,4,4,3,3,4,3,4,0,2,3,2,5,1,1,1,5,8,1,1,76.0,5.0,70.0,713.0,236.0,1426.0,1.0,0,0,0,0,0,0,1,1,0,1,0
2002,902408080,70,RM,60.0,10800.0,Pave,Bnk,Inside,OldTown,Norm,Norm,1Fam,2Story,7,8,Gable,CompShg,Wd Sdng,VinylSd,None,0.0,Gd,BrkTil,0.0,0.0,718.0,718.0,GasA,Y,1576.0,978.0,0.0,2554.0,0,0,1,1,3,1,8,0,Detchd,2,704.0,0.0,48.0,143.0,0.0,0.0,0.0,0.0,7,WD ,159500,4,4,3,3,4,3,3,0,3,3,3,5,1,1,1,5,8,1,2,117.0,9.0,11.0,2554.0,191.0,3272.0,1.5,0,0,0,0,1,0,0,1,0,0,0
55,528231020,80,RL,67.0,13300.0,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,326.0,0.0,58.0,384.0,GasA,Y,744.0,630.0,0.0,1374.0,1,0,2,1,3,1,7,1,BuiltIn,2,400.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6,WD ,184500,3,4,3,4,3,4,4,4,3,3,3,5,1,6,1,5,8,3,3,6.0,6.0,6.0,1374.0,0.0,1758.0,3.5,0,1,0,0,0,0,1,1,0,1,1
2104,906380070,60,RL,69.0,9588.0,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,CemntBd,CmentBd,Stone,270.0,TA,PConc,0.0,0.0,1482.0,1482.0,GasA,Y,1482.0,1092.0,0.0,2574.0,0,0,2,1,3,1,10,1,BuiltIn,3,868.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,11,New,276000,3,4,3,4,3,5,5,4,3,3,3,5,1,1,1,5,8,3,3,0.0,0.0,0.0,2574.0,148.0,4056.0,2.5,0,1,0,0,1,0,0,1,1,1,1
1682,527453010,160,RL,24.0,2308.0,Pave,Lvl,Corner,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,CBlock,556.0,0.0,248.0,804.0,GasA,Y,804.0,744.0,0.0,1548.0,1,0,2,1,3,1,7,1,Detchd,2,440.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,7,WD ,155000,4,4,3,3,3,4,4,3,3,3,3,3,1,5,1,5,8,1,3,31.0,31.0,31.0,1548.0,0.0,2352.0,3.5,0,0,0,0,1,0,0,0,0,0,0
977,923227080,20,RL,83.0,13383.0,Pave,Lvl,Inside,Mitchel,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,CBlock,594.0,0.0,594.0,1188.0,GasA,Y,1404.0,0.0,0.0,1404.0,0,0,2,0,3,1,7,1,Attchd,2,504.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,3,WD ,160000,3,4,2,3,3,3,3,1,3,3,3,5,1,4,1,5,8,1,3,40.0,9.0,40.0,1404.0,16.0,2592.0,2.0,0,0,0,0,0,1,0,0,1,0,1
2548,534403440,60,RL,85.0,9350.0,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,2Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,CBlock,360.0,0.0,360.0,720.0,GasA,Y,720.0,720.0,0.0,1440.0,0,0,1,1,4,1,7,1,Attchd,2,480.0,0.0,32.0,240.0,0.0,0.0,0.0,0.0,7,WD ,157500,4,4,3,3,3,3,3,1,3,3,3,4,1,5,1,5,8,3,3,42.0,42.0,42.0,1440.0,272.0,2160.0,1.5,0,1,0,0,1,0,0,0,0,0,1
340,924151040,20,RL,76.0,9892.0,Pave,Lvl,Inside,Mitchel,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,1341.0,284.0,54.0,1679.0,GasA,Y,1803.0,0.0,0.0,1803.0,1,1,2,1,3,1,6,2,Attchd,2,482.0,129.0,64.0,222.0,0.0,0.0,0.0,0.0,2,WD ,285000,4,4,2,4,4,4,4,3,3,4,3,5,4,6,2,5,8,1,3,16.0,15.0,16.0,1803.0,286.0,3482.0,4.0,0,0,0,0,0,1,1,1,0,1,1
1487,908102040,90,RL,67.0,8777.0,Pave,Lvl,Inside,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,1084.0,0.0,188.0,1272.0,GasA,Y,1272.0,928.0,0.0,2200.0,2,0,2,2,4,2,9,0,NA,0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,9,WD ,145900,4,4,3,3,3,3,3,0,0,3,0,4,1,5,1,5,8,0,1,108.0,5.0,0.0,2200.0,70.0,3472.0,5.0,0,0,0,0,0,0,0,0,0,0,0
1423,906223220,80,RL,85.0,10541.0,Pave,Lvl,Corner,SawyerW,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,0.0,0.0,672.0,672.0,GasA,Y,1302.0,735.0,0.0,2037.0,0,0,2,1,3,1,8,1,Attchd,2,472.0,100.0,33.0,0.0,0.0,0.0,0.0,0.0,2,WD ,229000,3,4,3,4,3,4,4,3,3,3,3,5,3,1,1,5,8,3,3,12.0,12.0,12.0,2037.0,33.0,2709.0,2.5,0,1,0,0,0,0,1,1,0,1,1
1342,903230120,20,RM,99.0,5940.0,Pave,Lvl,FR3,BrkSide,Feedr,Norm,1Fam,1Story,4,7,Gable,CompShg,MetalSd,CBlock,None,0.0,TA,PConc,0.0,0.0,0.0,0.0,GasA,Y,896.0,0.0,0.0,896.0,0,0,1,0,2,1,4,0,Detchd,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,ConLD,79000,3,4,3,3,3,0,3,0,3,0,3,3,1,0,0,4,8,1,3,62.0,58.0,62.0,896.0,0.0,896.0,1.0,0,0,0,0,0,0,0,0,0,1,0
1949,535378080,50,RL,60.0,10284.0,Pave,Lvl,Corner,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,1030.0,66.0,55.0,1151.0,GasA,Y,845.0,436.0,0.0,1281.0,1,0,2,0,1,1,6,0,Detchd,2,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,WD ,128500,4,4,3,3,3,3,3,0,3,3,3,5,2,5,2,5,5,1,3,82.0,14.0,29.0,1281.0,0.0,2432.0,3.0,0,0,0,0,0,0,0,0,0,0,0
2444,528315070,60,RL,84.0,9660.0,Pave,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,242.0,TA,PConc,791.0,0.0,253.0,1044.0,GasA,Y,1079.0,897.0,0.0,1976.0,1,0,2,1,3,1,7,1,Attchd,3,885.0,210.0,31.0,0.0,0.0,0.0,0.0,0.0,2,WD ,286000,3,4,3,4,3,4,4,5,3,3,3,5,1,6,1,5,8,3,3,8.0,8.0,8.0,1976.0,31.0,3020.0,3.5,1,0,0,0,1,0,1,1,1,1,1
345,527105070,60,RL,88.0,10179.0,Pave,Lvl,Corner,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,847.0,0.0,98.0,945.0,GasA,Y,945.0,663.0,0.0,1608.0,0,0,2,1,3,1,7,1,Attchd,2,470.0,252.0,30.0,0.0,0.0,0.0,0.0,0.0,7,WD ,189500,3,4,3,3,3,4,3,3,3,3,3,5,1,5,1,5,8,3,3,12.0,12.0,12.0,1608.0,30.0,2553.0,2.5,0,1,0,0,1,0,1,1,0,1,1
650,535353060,20,RL,75.0,9533.0,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,140.0,TA,Slab,0.0,0.0,0.0,0.0,GasA,Y,1210.0,0.0,0.0,1210.0,0,0,1,1,2,1,7,0,Attchd,1,616.0,208.0,0.0,100.0,0.0,0.0,0.0,0.0,8,ConLD,102900,4,4,3,3,3,0,3,0,3,0,3,3,1,0,0,4,8,3,3,56.0,56.0,56.0,1210.0,100.0,1210.0,1.5,0,1,0,0,0,1,0,0,1,0,1
192,903204040,50,RM,53.0,5830.0,Pave,Lvl,Corner,BrkSide,Feedr,Feedr,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,CBlock,788.0,0.0,200.0,988.0,GasA,Y,1030.0,582.0,0.0,1612.0,0,0,1,1,3,1,7,0,Detchd,1,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,WD ,128500,4,4,3,3,4,3,3,0,3,3,3,5,1,3,1,5,8,1,3,60.0,13.0,60.0,1612.0,0.0,2600.0,1.5,0,0,0,0,0,0,0,0,0,0,0
1945,535354260,50,RL,69.05520046484602,12099.0,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,198.0,0.0,1018.0,1216.0,GasA,Y,1216.0,0.0,512.0,1728.0,1,0,1,0,3,1,7,1,Attchd,1,371.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,6,WD ,156000,3,4,3,3,3,3,3,4,3,2,3,5,1,2,1,5,8,1,3,54.0,3.0,54.0,1216.0,0.0,2944.0,2.0,0,1,0,0,0,0,0,0,0,0,1
2277,921205070,60,RL,88.0,12665.0,Pave,Lvl,Inside,Timber,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,245.0,TA,PConc,0.0,0.0,1094.0,1094.0,GasA,Y,1133.0,1349.0,0.0,2482.0,0,0,2,1,4,1,9,1,BuiltIn,3,642.0,144.0,39.0,0.0,0.0,0.0,0.0,0.0,2,WD ,281213,3,4,3,4,3,4,4,4,3,4,3,5,4,1,1,5,8,3,3,2.0,1.0,2.0,2482.0,39.0,3576.0,2.5,0,0,0,0,1,1,1,1,1,1,1
1266,535427070,20,RL,313.0,27650.0,Pave,HLS,Inside,NAmes,PosA,Norm,1Fam,1Story,7,7,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,425.0,0.0,160.0,585.0,GasA,Y,2069.0,0.0,0.0,2069.0,1,0,2,0,4,1,9,1,Attchd,2,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,WD ,242000,2,4,2,3,3,4,4,4,3,3,3,5,4,6,1,5,8,2,3,48.0,1.0,48.0,2069.0,0.0,2654.0,3.0,0,1,0,0,0,0,0,0,0,0,1
674,535425070,20,RL,69.05520046484602,17600.0,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,TA,CBlock,1270.0,0.0,208.0,1478.0,GasA,Y,1478.0,0.0,0.0,1478.0,1,0,2,0,3,1,6,2,Attchd,2,498.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,12,WD ,157500,3,4,3,3,3,3,3,4,3,3,3,5,1,4,1,4,8,1,3,49.0,49.0,49.0,1478.0,40.0,2956.0,3.0,0,1,0,0,0,0,0,0,1,0,1
2823,908128100,60,RL,62.0,7162.0,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,2Story,7,5,Hip,CompShg,HdBoard,Stucco,BrkFace,190.0,TA,PConc,0.0,0.0,796.0,796.0,GasA,Y,806.0,918.0,0.0,1724.0,0,0,2,1,3,1,8,1,BuiltIn,2,616.0,168.0,57.0,0.0,0.0,0.0,0.0,0.0,5,WD ,196500,4,4,3,4,3,4,4,4,3,3,3,5,1,1,1,5,8,3,3,3.0,2.0,3.0,1724.0,57.0,2520.0,2.5,0,0,0,0,1,1,0,0,1,1,1
2772,907131070,20,RL,69.05520046484602,8685.0,Pave,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,846.0,0.0,579.0,1425.0,GasA,Y,1425.0,0.0,0.0,1425.0,1,0,2,0,3,1,5,0,Attchd,2,591.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,5,WD ,193000,3,4,3,3,3,4,3,0,3,3,3,5,2,6,1,5,8,2,3,8.0,8.0,8.0,1425.0,130.0,2850.0,3.0,0,1,0,1,0,0,1,1,0,1,1
2015,903231180,50,RM,52.0,6240.0,Pave,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,BrkTil,48.0,0.0,624.0,672.0,GasA,Y,899.0,423.0,0.0,1322.0,1,0,1,0,4,1,7,0,Detchd,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,WD ,132000,4,4,3,3,4,3,3,0,3,3,3,5,1,3,1,5,8,1,3,68.0,55.0,68.0,1322.0,0.0,1994.0,2.0,0,0,0,0,0,0,0,0,0,0,0
2642,902106090,70,RM,58.0,6451.0,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,7,7,Gable,CompShg,AsbShng,Wd Sdng,None,0.0,TA,Stone,208.0,0.0,504.0,712.0,GasA,Y,848.0,580.0,0.0,1428.0,1,0,1,0,4,1,7,0,Detchd,2,576.0,264.0,0.0,84.0,0.0,0.0,0.0,0.0,5,WD ,139900,4,4,3,3,3,3,3,0,3,3,3,4,1,3,1,5,8,3,3,106.0,36.0,21.0,1428.0,84.0,2140.0,2.0,0,0,0,0,1,0,0,0,0,0,0
144,535153070,20,RL,73.0,8760.0,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,MetalSd,MetalSd,BrkFace,220.0,TA,CBlock,0.0,0.0,1194.0,1194.0,GasA,Y,1194.0,0.0,0.0,1194.0,1,0,1,0,3,1,6,0,Attchd,1,312.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,4,WD ,148000,4,4,3,3,3,3,3,0,3,3,3,3,1,1,1,5,8,2,3,51.0,51.0,51.0,1194.0,120.0,2388.0,2.0,0,1,0,0,0,1,0,0,1,0,1
1712,528172030,60,RL,69.05520046484602,12568.0,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,VinylSd,VinylSd,Stone,246.0,TA,PConc,669.0,0.0,226.0,895.0,GasA,Y,895.0,923.0,0.0,1818.0,1,0,2,1,3,1,8,1,Attchd,3,774.0,196.0,104.0,0.0,0.0,0.0,0.0,0.0,8,New,281500,4,4,3,4,3,5,5,4,3,3,3,5,3,6,1,5,8,3,3,0.0,0.0,0.0,1818.0,104.0,2713.0,3.5,1,0,0,0,1,1,1,1,1,1,1
